origin,destination,airline,travel_date,quote_date,fare_class,base_fare,airline_surcharge,statutory_taxes,airport_charges,taxes_fees,total_fare
BOM,DEL,CE9,2026-10-10,2026-09-05,ECONOMY_SAVER,2179.13,316.96,871.65,594.32,1782.93,3962.06
BOM,DEL,CE9,2026-10-10,2026-09-05,ECONOMY_FLEX,3023.81,439.83,1209.52,824.67,2474.02,5497.83
DEL,BLR,SA1,2026-09-05,2026-09-05,ECONOMY_SAVER,5104.31,742.45,2041.73,1392.08,4176.26,9280.57
DEL,BLR,SA1,2026-09-05,2026-09-05,ECONOMY_FLEX,7232.21,1051.96,2892.88,1972.42,5917.26,13149.47
DEL,BLR,SA1,2026-09-05,2026-09-05,PREMIUM_ECONOMY,11524.71,1676.32,4609.88,3143.1,9429.3,20954.01
DEL,BLR,SA1,2026-09-05,2026-09-05,BUSINESS,19914.48,2896.65,7965.79,5431.23,16293.67,36208.15
DEL,BLR,SA1,2026-09-11,2026-09-05,ECONOMY_SAVER,4699.86,683.62,1879.94,1281.78,3845.34,8545.2
DEL,BLR,SA1,2026-09-11,2026-09-05,ECONOMY_FLEX,6578.92,956.93,2631.57,1794.26,5382.76,11961.68
DEL,BLR,SA1,2026-09-11,2026-09-05,BUSINESS,18380.02,2673.46,7352.01,5012.73,15038.2,33418.22
DEL,BLR,SA1,2026-09-16,2026-09-05,ECONOMY_SAVER,3858.59,561.25,1543.43,1052.34,3157.02,7015.61
DEL,BLR,SA1,2026-09-16,2026-09-05,ECONOMY_FLEX,5532.94,804.79,2213.18,1508.98,4526.95,10059.89
DEL,BLR,SA1,2026-09-16,2026-09-05,PREMIUM_ECONOMY,8174.61,1189.03,3269.84,2229.44,6688.31,14862.92
DEL,BLR,SA1,2026-09-16,2026-09-05,BUSINESS,15403.15,2240.46,6161.26,4200.86,12602.58,28005.73
DEL,BLR,SA1,2026-09-23,2026-09-05,ECONOMY_SAVER,3423.36,497.94,1369.34,933.65,2800.93,6224.29
DEL,BLR,SA1,2026-09-23,2026-09-05,ECONOMY_FLEX,4675.16,680.02,1870.07,1275.05,3825.14,8500.3
DEL,BLR,SA1,2026-09-23,2026-09-05,PREMIUM_ECONOMY,7614.06,1107.5,3045.62,2076.57,6229.69,13843.75
DEL,BLR,SA1,2026-09-23,2026-09-05,BUSINESS,13234.47,1925.01,5293.79,3609.41,10828.21,24062.68
DEL,BLR,SA1,2026-10-19,2026-09-05,ECONOMY_SAVER,3577.28,520.33,1430.91,975.62,2926.86,6504.14
DEL,BLR,SA1,2026-10-19,2026-09-05,ECONOMY_FLEX,4369.57,635.57,1747.83,1191.71,3575.11,7944.68
DEL,BLR,SA1,2026-10-19,2026-09-05,PREMIUM_ECONOMY,7393.45,1075.41,2957.38,2016.4,6049.19,13442.64
DEL,BLR,SA1,2026-10-19,2026-09-05,BUSINESS,13442.13,1955.22,5376.85,3666.03,10998.1,24440.23
DEL,BLR,BW2,2026-09-06,2026-09-05,ECONOMY_SAVER,4945.3,719.32,1978.12,1348.71,4046.15,8991.45
DEL,BLR,BW2,2026-09-06,2026-09-05,ECONOMY_FLEX,6965.7,1013.19,2786.28,1899.73,5699.2,12664.9
DEL,BLR,BW2,2026-09-06,2026-09-05,PREMIUM_ECONOMY,10138.21,1474.65,4055.28,2764.97,8294.9,18433.11
DEL,BLR,BW2,2026-09-06,2026-09-05,BUSINESS,20418.84,2970.01,8167.54,5568.77,16706.32,37125.16
DEL,BLR,BW2,2026-09-12,2026-09-05,ECONOMY_SAVER,3937.02,572.66,1574.81,1073.73,3221.2,7158.22
DEL,BLR,BW2,2026-09-12,2026-09-05,ECONOMY_FLEX,5515.7,802.28,2206.28,1504.28,4512.84,10028.54
DEL,BLR,BW2,2026-09-12,2026-09-05,PREMIUM_ECONOMY,8043.77,1170.0,3217.51,2193.75,6581.26,14625.03
DEL,BLR,BW2,2026-09-16,2026-09-05,ECONOMY_SAVER,3481.02,506.33,1392.41,949.36,2848.1,6329.12
DEL,BLR,BW2,2026-09-16,2026-09-05,ECONOMY_FLEX,5032.84,732.05,2013.13,1372.59,4117.77,9150.61
DEL,BLR,BW2,2026-09-16,2026-09-05,BUSINESS,13121.98,1908.65,5248.79,3578.73,10736.17,23858.15
DEL,BLR,BW2,2026-09-23,2026-09-05,ECONOMY_SAVER,3137.17,456.32,1254.87,855.59,2566.78,5703.95
DEL,BLR,BW2,2026-09-23,2026-09-05,ECONOMY_FLEX,4213.37,612.85,1685.35,1149.11,3447.31,7660.68
DEL,BLR,BW2,2026-09-23,2026-09-05,BUSINESS,12106.27,1760.91,4842.51,3301.71,9905.13,22011.4
DEL,BLR,BW2,2026-10-24,2026-09-05,ECONOMY_SAVER,3023.0,439.71,1209.2,824.45,2473.36,5496.36
DEL,BLR,BW2,2026-10-24,2026-09-05,ECONOMY_FLEX,3995.63,581.18,1598.25,1089.72,3269.15,7264.78
DEL,BLR,BW2,2026-10-24,2026-09-05,BUSINESS,11833.85,1721.29,4733.54,3227.42,9682.25,21516.1
DEL,BLR,NS3,2026-09-08,2026-09-05,ECONOMY_SAVER,5307.91,772.06,2123.16,1447.61,4342.83,9650.74
DEL,BLR,NS3,2026-09-08,2026-09-05,ECONOMY_FLEX,7445.01,1082.91,2978.0,2030.46,6091.37,13536.38
DEL,BLR,NS3,2026-09-08,2026-09-05,PREMIUM_ECONOMY,11353.33,1651.39,4541.33,3096.36,9289.08,20642.41
DEL,BLR,NS3,2026-09-08,2026-09-05,BUSINESS,19564.06,2845.68,7825.62,5335.65,16006.95,35571.01
DEL,BLR,NS3,2026-09-09,2026-09-05,ECONOMY_SAVER,5126.78,745.71,2050.71,1398.21,4194.63,9321.41
DEL,BLR,NS3,2026-09-09,2026-09-05,ECONOMY_FLEX,6872.75,999.67,2749.1,1874.38,5623.15,12495.9
DEL,BLR,NS3,2026-09-09,2026-09-05,PREMIUM_ECONOMY,10822.2,1574.14,4328.88,2951.51,8854.53,19676.73
DEL,BLR,NS3,2026-09-09,2026-09-05,BUSINESS,20439.1,2972.96,8175.64,5574.3,16722.9,37162.0
DEL,BLR,NS3,2026-09-17,2026-09-05,ECONOMY_SAVER,4344.73,631.96,1737.89,1184.92,3554.77,7899.5
DEL,BLR,NS3,2026-09-17,2026-09-05,ECONOMY_FLEX,5869.45,853.74,2347.78,1600.75,4802.27,10671.72
DEL,BLR,NS3,2026-09-24,2026-09-05,ECONOMY_SAVER,3898.72,567.09,1559.49,1063.29,3189.87,7088.59
DEL,BLR,NS3,2026-09-24,2026-09-05,ECONOMY_FLEX,5444.84,791.98,2177.93,1484.95,4454.86,9899.7
DEL,BLR,NS3,2026-09-24,2026-09-05,PREMIUM_ECONOMY,8573.92,1247.12,3429.57,2338.33,7015.02,15588.94
DEL,BLR,NS3,2026-09-24,2026-09-05,BUSINESS,14828.28,2156.84,5931.31,4044.07,12132.22,26960.5
DEL,BLR,NS3,2026-10-09,2026-09-05,ECONOMY_SAVER,3743.39,544.49,1497.36,1020.93,3062.78,6806.17
DEL,BLR,NS3,2026-10-09,2026-09-05,ECONOMY_FLEX,5240.01,762.18,2096.0,1429.1,4287.28,9527.29
DEL,BLR,NS3,2026-10-09,2026-09-05,PREMIUM_ECONOMY,7347.61,1068.74,2939.04,2003.9,6011.68,13359.29
DEL,BLR,CE9,2026-09-05,2026-09-05,ECONOMY_SAVER,4400.82,640.12,1760.33,1200.22,3600.67,8001.49
DEL,BLR,CE9,2026-09-05,2026-09-05,ECONOMY_FLEX,5858.95,852.21,2343.58,1597.89,4793.68,10652.63
DEL,BLR,CE9,2026-09-05,2026-09-05,BUSINESS,16601.29,2414.73,6640.52,4527.62,13582.87,30184.16
DEL,BLR,CE9,2026-09-09,2026-09-05,ECONOMY_SAVER,3815.94,555.05,1526.38,1040.7,3122.13,6938.07
DEL,BLR,CE9,2026-09-09,2026-09-05,ECONOMY_FLEX,5507.54,801.1,2203.01,1502.05,4506.16,10013.7
DEL,BLR,CE9,2026-09-09,2026-09-05,BUSINESS,15591.84,2267.9,6236.74,4252.32,12756.96,28348.8
DEL,BLR,CE9,2026-09-18,2026-09-05,ECONOMY_SAVER,3545.88,515.76,1418.35,967.06,2901.17,6447.05
DEL,BLR,CE9,2026-09-18,2026-09-05,ECONOMY_FLEX,4770.22,693.85,1908.09,1300.97,3902.91,8673.13
DEL,BLR,CE9,2026-09-18,2026-09-05,PREMIUM_ECONOMY,7188.26,1045.56,2875.3,1960.44,5881.3,13069.56
DEL,BLR,CE9,2026-09-18,2026-09-05,BUSINESS,13334.16,1939.51,5333.66,3636.59,10909.76,24243.92
DEL,BLR,CE9,2026-09-28,2026-09-05,ECONOMY_SAVER,2706.39,393.66,1082.55,738.1,2214.31,4920.7
DEL,BLR,CE9,2026-09-28,2026-09-05,ECONOMY_FLEX,3836.44,558.03,1534.57,1046.3,3138.9,6975.34
DEL,BLR,CE9,2026-10-15,2026-09-05,ECONOMY_SAVER,2527.59,367.65,1011.04,689.34,2068.03,4595.62
DEL,BLR,CE9,2026-10-15,2026-09-05,ECONOMY_FLEX,3591.68,522.43,1436.67,979.55,2938.65,6530.33
DEL,BLR,CE9,2026-10-15,2026-09-05,PREMIUM_ECONOMY,5180.6,753.54,2072.24,1412.89,4238.67,9419.27
DEL,BLR,CE9,2026-10-15,2026-09-05,BUSINESS,9635.76,1401.56,3854.3,2627.94,7883.8,17519.56
BLR,DEL,SA1,2026-09-07,2026-09-05,ECONOMY_SAVER,5172.74,752.4,2069.1,1410.75,4232.25,9404.99
BLR,DEL,SA1,2026-09-07,2026-09-05,ECONOMY_FLEX,6723.35,977.94,2689.34,1833.65,5500.93,12224.28
BLR,DEL,SA1,2026-09-11,2026-09-05,ECONOMY_SAVER,4822.77,701.49,1929.11,1315.3,3945.9,8768.67
BLR,DEL,SA1,2026-09-11,2026-09-05,ECONOMY_FLEX,6302.48,916.72,2520.99,1718.87,5156.58,11459.06
BLR,DEL,SA1,2026-09-11,2026-09-05,PREMIUM_ECONOMY,9897.5,1439.64,3959.0,2699.32,8097.96,17995.46
BLR,DEL,SA1,2026-09-11,2026-09-05,BUSINESS,18053.85,2626.01,7221.54,4923.78,14771.33,32825.18
BLR,DEL,SA1,2026-09-18,2026-09-05,ECONOMY_SAVER,4221.92,614.1,1688.77,1151.43,3454.3,7676.22
BLR,DEL,SA1,2026-09-18,2026-09-05,ECONOMY_FLEX,5283.36,768.49,2113.34,1440.92,4322.75,9606.11
BLR,DEL,SA1,2026-09-18,2026-09-05,PREMIUM_ECONOMY,8386.95,1219.92,3354.78,2287.35,6862.05,15249.0
BLR,DEL,SA1,2026-09-18,2026-09-05,BUSINESS,15547.8,2261.5,6219.12,4240.31,12720.93,28268.73
BLR,DEL,SA1,2026-09-28,2026-09-05,ECONOMY_SAVER,3373.67,490.72,1349.47,920.09,2760.28,6133.95
BLR,DEL,SA1,2026-09-28,2026-09-05,ECONOMY_FLEX,4523.55,657.97,1809.42,1233.7,3701.09,8224.64
BLR,DEL,SA1,2026-09-28,2026-09-05,PREMIUM_ECONOMY,6750.47,981.89,2700.19,1841.03,5523.11,12273.58
BLR,DEL,SA1,2026-09-28,2026-09-05,BUSINESS,12553.98,1826.03,5021.59,3423.82,10271.44,22825.42
BLR,DEL,SA1,2026-10-18,2026-09-05,ECONOMY_SAVER,3374.94,490.9,1349.98,920.44,2761.32,6136.26
BLR,DEL,SA1,2026-10-18,2026-09-05,ECONOMY_FLEX,4412.44,641.81,1764.98,1203.39,3610.18,8022.62
BLR,DEL,SA1,2026-10-18,2026-09-05,PREMIUM_ECONOMY,7485.28,1088.77,2994.11,2041.44,6124.32,13609.6
BLR,DEL,NS3,2026-09-05,2026-09-05,ECONOMY_SAVER,6012.67,874.57,2405.07,1639.81,4919.45,10932.12
BLR,DEL,NS3,2026-09-05,2026-09-05,ECONOMY_FLEX,8246.59,1199.5,3298.64,2249.07,6747.21,14993.8
BLR,DEL,NS3,2026-09-05,2026-09-05,PREMIUM_ECONOMY,12672.4,1843.26,5068.96,3456.1,10368.32,23040.72
BLR,DEL,NS3,2026-09-05,2026-09-05,BUSINESS,23199.24,3374.43,9279.69,6327.07,18981.19,42180.43
BLR,DEL,NS3,2026-09-09,2026-09-05,ECONOMY_SAVER,5004.69,727.96,2001.88,1364.91,4094.75,9099.44
BLR,DEL,NS3,2026-09-09,2026-09-05,ECONOMY_FLEX,7048.37,1025.22,2819.35,1922.27,5766.84,12815.21
BLR,DEL,NS3,2026-09-09,2026-09-05,PREMIUM_ECONOMY,10446.52,1519.49,4178.61,2849.05,8547.15,18993.67
BLR,DEL,NS3,2026-09-09,2026-09-05,BUSINESS,19392.28,2820.7,7756.91,5288.8,15866.41,35258.69
BLR,DEL,NS3,2026-09-16,2026-09-05,ECONOMY_SAVER,4588.77,667.46,1835.51,1251.47,3754.44,8343.21
BLR,DEL,NS3,2026-09-16,2026-09-05,ECONOMY_FLEX,5800.04,843.64,2320.01,1581.83,4745.48,10545.52
BLR,DEL,NS3,2026-09-29,2026-09-05,ECONOMY_SAVER,3773.06,548.81,1509.22,1029.02,3087.05,6860.11
BLR,DEL,NS3,2026-09-29,2026-09-05,ECONOMY_FLEX,4784.48,695.92,1913.79,1304.86,3914.57,8699.05
BLR,DEL,NS3,2026-09-29,2026-09-05,PREMIUM_ECONOMY,7786.23,1132.54,3114.49,2123.52,6370.55,14156.78
BLR,DEL,NS3,2026-09-29,2026-09-05,BUSINESS,14079.89,2047.98,5631.96,3839.97,11519.91,25599.8
BLR,DEL,NS3,2026-10-09,2026-09-05,ECONOMY_SAVER,3395.38,493.87,1358.15,926.02,2778.04,6173.42
BLR,DEL,NS3,2026-10-09,2026-09-05,ECONOMY_FLEX,4558.04,662.99,1823.22,1243.1,3729.31,8287.35
BLR,DEL,NS3,2026-10-09,2026-09-05,PREMIUM_ECONOMY,7912.44,1150.9,3164.97,2157.94,6473.81,14386.25
BLR,DEL,CE9,2026-09-08,2026-09-05,ECONOMY_SAVER,4224.62,614.49,1689.85,1152.17,3456.51,7681.13
BLR,DEL,CE9,2026-09-08,2026-09-05,ECONOMY_FLEX,5498.41,799.77,2199.36,1499.56,4498.69,9997.1
BLR,DEL,CE9,2026-09-08,2026-09-05,BUSINESS,15303.47,2225.96,6121.39,4173.67,12521.02,27824.49
BLR,DEL,CE9,2026-09-10,2026-09-05,ECONOMY_SAVER,3948.3,574.3,1579.32,1076.81,3230.43,7178.73
BLR,DEL,CE9,2026-09-10,2026-09-05,ECONOMY_FLEX,5508.96,801.3,2203.58,1502.45,4507.33,10016.29
BLR,DEL,CE9,2026-09-10,2026-09-05,PREMIUM_ECONOMY,8578.16,1247.73,3431.27,2339.5,7018.5,15596.66
BLR,DEL,CE9,2026-09-19,2026-09-05,ECONOMY_SAVER,3055.05,444.37,1222.02,833.19,2499.58,5554.63
BLR,DEL,CE9,2026-09-19,2026-09-05,ECONOMY_FLEX,4020.33,584.78,1608.13,1096.45,3289.36,7309.69
BLR,DEL,CE9,2026-10-01,2026-09-05,ECONOMY_SAVER,2828.25,411.38,1131.3,771.34,2314.02,5142.27
BLR,DEL,CE9,2026-10-01,2026-09-05,ECONOMY_FLEX,3549.8,516.33,1419.92,968.13,2904.38,6454.18
BLR,DEL,CE9,2026-10-01,2026-09-05,BUSINESS,10376.72,1509.34,4150.69,2830.02,8490.05,18866.77
BLR,DEL,CE9,2026-11-03,2026-09-05,ECONOMY_SAVER,2341.9,340.64,936.76,638.7,1916.1,4258.0
BLR,DEL,CE9,2026-11-03,2026-09-05,ECONOMY_FLEX,3311.31,481.65,1324.53,903.08,2709.26,6020.57
BLR,DEL,CE9,2026-11-03,2026-09-05,PREMIUM_ECONOMY,5329.45,775.19,2131.78,1453.49,4360.46,9689.91
BLR,DEL,CE9,2026-11-03,2026-09-05,BUSINESS,9525.9,1385.58,3810.36,2597.97,7793.91,17319.81
BOM,BLR,SA1,2026-09-05,2026-09-05,ECONOMY_SAVER,3680.83,535.39,1472.33,1003.87,3011.59,6692.42
BOM,BLR,SA1,2026-09-05,2026-09-05,ECONOMY_FLEX,4811.81,699.9,1924.72,1312.32,3936.94,8748.75
BOM,BLR,SA1,2026-09-05,2026-09-05,PREMIUM_ECONOMY,7696.49,1119.49,3078.6,2099.04,6297.13,13993.62
BOM,BLR,SA1,2026-09-05,2026-09-05,BUSINESS,13973.98,2032.58,5589.59,3811.09,11433.26,25407.24
BOM,BLR,SA1,2026-09-12,2026-09-05,ECONOMY_SAVER,2997.58,436.01,1199.03,817.53,2452.57,5450.15
BOM,BLR,SA1,2026-09-12,2026-09-05,ECONOMY_FLEX,3933.29,572.12,1573.32,1072.71,3218.15,7151.44
BOM,BLR,SA1,2026-09-12,2026-09-05,PREMIUM_ECONOMY,6141.83,893.36,2456.73,1675.04,5025.13,11166.96
BOM,BLR,SA1,2026-09-12,2026-09-05,BUSINESS,10458.63,1521.26,4183.45,2852.35,8557.06,19015.69
BOM,BLR,SA1,2026-09-16,2026-09-05,ECONOMY_SAVER,2779.3,404.26,1111.72,757.99,2273.97,5053.27
BOM,BLR,SA1,2026-09-16,2026-09-05,ECONOMY_FLEX,3530.17,513.48,1412.07,962.77,2888.32,6418.49
BOM,BLR,SA1,2026-09-30,2026-09-05,ECONOMY_SAVER,2066.99,300.65,826.8,563.73,1691.18,3758.17
BOM,BLR,SA1,2026-09-30,2026-09-05,ECONOMY_FLEX,2910.18,423.3,1164.07,793.68,2381.05,5291.23
BOM,BLR,SA1,2026-09-30,2026-09-05,BUSINESS,8657.21,1259.23,3462.89,2361.06,7083.18,15740.39
BOM,BLR,SA1,2026-10-11,2026-09-05,ECONOMY_SAVER,2118.7,308.17,847.48,577.83,1733.48,3852.18
BOM,BLR,SA1,2026-10-11,2026-09-05,ECONOMY_FLEX,2934.88,426.89,1173.95,800.42,2401.26,5336.14
BOM,BLR,SA1,2026-10-11,2026-09-05,BUSINESS,7860.01,1143.27,3144.0,2143.65,6430.92,14290.93
BOM,BLR,BW2,2026-09-05,2026-09-05,ECONOMY_SAVER,3166.94,460.65,1266.78,863.71,2591.14,5758.08
BOM,BLR,BW2,2026-09-05,2026-09-05,ECONOMY_FLEX,4605.84,669.94,1842.34,1256.13,3768.41,8374.25
BOM,BLR,BW2,2026-09-05,2026-09-05,PREMIUM_ECONOMY,6874.27,999.89,2749.71,1874.81,5624.41,12498.68
BOM,BLR,BW2,2026-09-05,2026-09-05,BUSINESS,11901.08,1731.07,4760.43,3245.75,9737.25,21638.33
BOM,BLR,BW2,2026-09-11,2026-09-05,ECONOMY_SAVER,3092.12,449.76,1236.85,843.31,2529.92,5622.04
BOM,BLR,BW2,2026-09-11,2026-09-05,ECONOMY_FLEX,4103.05,596.81,1641.22,1119.01,3357.04,7460.09
BOM,BLR,BW2,2026-09-11,2026-09-05,PREMIUM_ECONOMY,5921.83,861.36,2368.73,1615.05,4845.14,10766.97
BOM,BLR,BW2,2026-09-11,2026-09-05,BUSINESS,11601.57,1687.5,4640.63,3164.06,9492.19,21093.76
BOM,BLR,BW2,2026-09-13,2026-09-05,ECONOMY_SAVER,2849.36,414.45,1139.74,777.1,2331.29,5180.65
BOM,BLR,BW2,2026-09-13,2026-09-05,ECONOMY_FLEX,3669.46,533.74,1467.78,1000.76,3002.28,6671.74
BOM,BLR,BW2,2026-09-13,2026-09-05,PREMIUM_ECONOMY,6204.12,902.42,2481.65,1692.02,5076.09,11280.21
BOM,BLR,BW2,2026-09-21,2026-09-05,ECONOMY_SAVER,2304.59,335.21,921.84,628.52,1885.57,4190.16
BOM,BLR,BW2,2026-09-21,2026-09-05,ECONOMY_FLEX,2977.26,433.06,1190.9,811.98,2435.94,5413.2
BOM,BLR,BW2,2026-10-28,2026-09-05,ECONOMY_SAVER,1692.58,246.19,677.03,461.62,1384.84,3077.42
BOM,BLR,BW2,2026-10-28,2026-09-05,ECONOMY_FLEX,2354.47,342.47,941.79,642.13,1926.39,4280.86
BOM,BLR,BW2,2026-10-28,2026-09-05,PREMIUM_ECONOMY,3554.88,517.07,1421.95,969.51,2908.53,6463.41
BOM,BLR,BW2,2026-10-28,2026-09-05,BUSINESS,6506.34,946.38,2602.54,1774.45,5323.37,11829.71
BOM,BLR,NS3,2026-09-05,2026-09-05,ECONOMY_SAVER,4059.95,590.54,1623.98,1107.25,3321.77,7381.72
BOM,BLR,NS3,2026-09-05,2026-09-05,ECONOMY_FLEX,5192.37,755.25,2076.95,1416.11,4248.31,9440.68
BOM,BLR,NS3,2026-09-05,2026-09-05,BUSINESS,14762.79,2147.32,5905.12,4026.21,12078.65,26841.44
BOM,BLR,NS3,2026-09-09,2026-09-05,ECONOMY_SAVER,3430.72,499.01,1372.29,935.65,2806.95,6237.67
BOM,BLR,NS3,2026-09-09,2026-09-05,ECONOMY_FLEX,4933.7,717.63,1973.48,1345.55,4036.66,8970.36
BOM,BLR,NS3,2026-09-09,2026-09-05,PREMIUM_ECONOMY,6961.58,1012.59,2784.63,1898.62,5695.84,12657.42
BOM,BLR,NS3,2026-09-09,2026-09-05,BUSINESS,12772.75,1857.85,5109.1,3483.48,10450.43,23223.18
BOM,BLR,NS3,2026-09-16,2026-09-05,ECONOMY_SAVER,2998.03,436.08,1199.21,817.65,2452.94,5450.97
BOM,BLR,NS3,2026-09-16,2026-09-05,ECONOMY_FLEX,3852.36,560.34,1540.94,1050.65,3151.93,7004.29
BOM,BLR,NS3,2026-09-16,2026-09-05,PREMIUM_ECONOMY,6114.59,889.39,2445.83,1667.62,5002.84,11117.43
BOM,BLR,NS3,2026-09-16,2026-09-05,BUSINESS,11018.67,1602.72,4407.47,3005.09,9015.28,20033.95
BOM,BLR,NS3,2026-10-02,2026-09-05,ECONOMY_SAVER,2457.17,357.41,982.87,670.13,2010.41,4467.58
BOM,BLR,NS3,2026-10-02,2026-09-05,ECONOMY_FLEX,3615.99,525.96,1446.39,986.18,2958.53,6574.52
BOM,BLR,NS3,2026-10-02,2026-09-05,PREMIUM_ECONOMY,5076.62,738.42,2030.65,1384.53,4153.6,9230.22
BOM,BLR,NS3,2026-11-01,2026-09-05,ECONOMY_SAVER,2235.15,325.11,894.06,609.59,1828.76,4063.91
BOM,BLR,NS3,2026-11-01,2026-09-05,ECONOMY_FLEX,3117.03,453.39,1246.81,850.09,2550.29,5667.32
BOM,BLR,CE9,2026-09-07,2026-09-05,ECONOMY_SAVER,2881.66,419.15,1152.66,785.91,2357.72,5239.38
BOM,BLR,CE9,2026-09-07,2026-09-05,ECONOMY_FLEX,3836.85,558.09,1534.74,1046.41,3139.24,6976.09
BOM,BLR,CE9,2026-09-07,2026-09-05,PREMIUM_ECONOMY,6206.01,902.69,2482.41,1692.55,5077.65,11283.66
BOM,BLR,CE9,2026-09-09,2026-09-05,ECONOMY_SAVER,2636.63,383.51,1054.65,719.09,2157.25,4793.88
BOM,BLR,CE9,2026-09-09,2026-09-05,ECONOMY_FLEX,3448.85,501.65,1379.54,940.6,2821.79,6270.64
BOM,BLR,CE9,2026-09-09,2026-09-05,PREMIUM_ECONOMY,5644.2,820.97,2257.68,1539.33,4617.98,10262.18
BOM,BLR,CE9,2026-09-15,2026-09-05,ECONOMY_SAVER,2254.09,327.87,901.64,614.75,1844.26,4098.35
BOM,BLR,CE9,2026-09-15,2026-09-05,ECONOMY_FLEX,3212.82,467.32,1285.13,876.22,2628.67,5841.49
BOM,BLR,CE9,2026-09-15,2026-09-05,PREMIUM_ECONOMY,4687.01,681.75,1874.8,1278.28,3834.83,8521.84
BOM,BLR,CE9,2026-09-28,2026-09-05,ECONOMY_SAVER,1833.99,266.76,733.59,500.18,1500.53,3334.52
BOM,BLR,CE9,2026-09-28,2026-09-05,ECONOMY_FLEX,2413.16,351.01,965.27,658.13,1974.41,4387.57
BOM,BLR,CE9,2026-09-28,2026-09-05,BUSINESS,7566.62,1100.6,3026.65,2063.62,6190.87,13757.49
BOM,BLR,CE9,2026-10-26,2026-09-05,ECONOMY_SAVER,2024.37,294.45,809.75,552.11,1656.31,3680.68
BOM,BLR,CE9,2026-10-26,2026-09-05,ECONOMY_FLEX,2747.06,399.57,1098.82,749.2,2247.59,4994.65
BOM,BLR,CE9,2026-10-26,2026-09-05,BUSINESS,7543.06,1097.17,3017.23,2057.2,6171.6,13714.66
BLR,BOM,SA1,2026-09-05,2026-09-05,ECONOMY_SAVER,3537.73,514.58,1415.09,964.83,2894.5,6432.23
BLR,BOM,SA1,2026-09-05,2026-09-05,ECONOMY_FLEX,4927.1,716.67,1970.84,1343.76,4031.27,8958.37
BLR,BOM,SA1,2026-09-05,2026-09-05,PREMIUM_ECONOMY,7619.89,1108.35,3047.95,2078.15,6234.45,13854.34
BLR,BOM,SA1,2026-09-05,2026-09-05,BUSINESS,13080.6,1902.63,5232.24,3567.43,10702.3,23782.9
BLR,BOM,SA1,2026-09-11,2026-09-05,ECONOMY_SAVER,3117.4,453.44,1246.96,850.2,2550.6,5668.0
BLR,BOM,SA1,2026-09-11,2026-09-05,ECONOMY_FLEX,4281.03,622.7,1712.41,1167.55,3502.66,7783.69
BLR,BOM,SA1,2026-09-11,2026-09-05,BUSINESS,12899.49,1876.29,5159.79,3518.04,10554.12,23453.61
BLR,BOM,SA1,2026-09-13,2026-09-05,ECONOMY_SAVER,3167.6,460.74,1267.04,863.9,2591.68,5759.28
BLR,BOM,SA1,2026-09-13,2026-09-05,ECONOMY_FLEX,4306.08,626.34,1722.43,1174.38,3523.15,7829.23
BLR,BOM,SA1,2026-09-13,2026-09-05,PREMIUM_ECONOMY,6236.35,907.1,2494.54,1700.82,5102.46,11338.81
BLR,BOM,SA1,2026-09-23,2026-09-05,ECONOMY_SAVER,2394.27,348.26,957.71,652.97,1958.94,4353.21
BLR,BOM,SA1,2026-09-23,2026-09-05,ECONOMY_FLEX,3215.97,467.78,1286.39,877.07,2631.24,5847.21
BLR,BOM,SA1,2026-09-23,2026-09-05,PREMIUM_ECONOMY,5015.86,729.58,2006.34,1367.96,4103.88,9119.74
BLR,BOM,SA1,2026-10-08,2026-09-05,ECONOMY_SAVER,2196.61,319.51,878.64,599.07,1797.22,3993.83
BLR,BOM,SA1,2026-10-08,2026-09-05,ECONOMY_FLEX,2790.66,405.91,1116.26,761.1,2283.27,5073.93
BLR,BOM,SA1,2026-10-08,2026-09-05,BUSINESS,8352.1,1214.85,3340.84,2277.85,6833.54,15185.64
DEL,CCU,SA1,2026-09-05,2026-09-05,ECONOMY_SAVER,5194.19,755.52,2077.68,1416.6,4249.8,9443.99
DEL,CCU,SA1,2026-09-05,2026-09-05,ECONOMY_FLEX,7025.91,1021.95,2810.36,1916.16,5748.47,12774.38
DEL,CCU,SA1,2026-09-05,2026-09-05,BUSINESS,19249.07,2799.86,7699.63,5249.74,15749.23,34998.3
DEL,CCU,SA1,2026-09-12,2026-09-05,ECONOMY_SAVER,4065.36,591.32,1626.14,1108.74,3326.2,7391.56
DEL,CCU,SA1,2026-09-12,2026-09-05,ECONOMY_FLEX,5377.12,782.13,2150.85,1466.48,4399.46,9776.58
DEL,CCU,SA1,2026-09-12,2026-09-05,BUSINESS,15206.21,2211.81,6082.49,4147.15,12441.45,27647.66
DEL,CCU,SA1,2026-09-13,2026-09-05,ECONOMY_SAVER,4159.18,604.97,1663.67,1134.33,3402.97,7562.15
DEL,CCU,SA1,2026-09-13,2026-09-05,ECONOMY_FLEX,5884.53,855.93,2353.81,1604.87,4814.61,10699.14
DEL,CCU,SA1,2026-09-21,2026-09-05,ECONOMY_SAVER,3268.87,475.47,1307.55,891.51,2674.53,5943.4
DEL,CCU,SA1,2026-09-21,2026-09-05,ECONOMY_FLEX,4334.84,630.52,1733.93,1182.23,3546.68,7881.52
DEL,CCU,SA1,2026-09-21,2026-09-05,PREMIUM_ECONOMY,6725.05,978.19,2690.02,1834.1,5502.31,12227.36
